"id";"tiploc_code";"nalco";"tps_description";"stanox";"crs_code";"description";"geo_lat";"geo_lon";"is_public";"nalco_four";"atcocode";"is_station";"created_at";"updated_at";"latlon";"googlesrs"
11787;"LCHTNJ";"129107";"LICHFIELD NORTH JN (LL)";"65309";"XOI";"";;;;"1291";"";;"2015-03-16 10:43:25.860757";"2015-03-16 10:43:25.860757";"";""
11846;"AMNGTNJ";"132350";"AMINGTON JN";"69003";"XIM";"";;;;"1323";"";;"2015-03-16 10:43:25.894283";"2015-03-16 10:43:25.894283";"";""
11876;"BLTCCS";"136002";"CHS";"70309";"XBL";"";;;;"1360";"";;"2015-03-16 10:43:25.911867";"2015-03-16 10:43:25.911867";"";""
11882;"BLTCYD";"136011";"YARD";"70300";"XYB";"";;;;"1360";"";;"2015-03-16 10:43:25.914951";"2015-03-16 10:43:25.914951";"";""
12328;"MARNELV";"156400";"MARNE-LA-VALLEE";"799";"MCK";"";;;;"1564";"";;"2015-03-16 10:43:26.16365";"2015-03-16 10:43:26.16365";"";""
11893;"BLTCTMD";"136062";"BLETCHLEY T&RS W/SHOP STF";"70302";"XBQ";"";;;;"1360";"";;"2015-03-16 10:43:25.922141";"2015-03-16 10:43:25.922141";"";""
11898;"WLVRTNW";"136300";"BRML WOLVERTON";"70211";"XGH";"";;;;"1363";"";;"2015-03-16 10:43:25.924929";"2015-03-16 10:43:25.924929";"";""
11925;"BUCVBUS";"137801";"BUCKINGHAM TESCO";"";"XEY";"";;;;"1378";"";;"2015-03-16 10:43:25.938839";"2015-03-16 10:43:25.938839";"";""
11944;"CRXLYG";"139600";"CROXLEY GREEN";"";"CRX";"";;;;"1396";"";;"2015-03-16 10:43:25.94845";"2015-03-16 10:43:25.94845";"";""
11951;"WATFDSM";"140100";"WATFORD STADIUM";"";"WFS";"";;;;"1401";"";;"2015-03-16 10:43:25.95228";"2015-03-16 10:43:25.95228";"";""
11959;"BONENDJ";"140224";"BOURNE END JN (HERTS)";"71009";"XOE";"";;;;"1402";"";;"2015-03-16 10:43:25.956778";"2015-03-16 10:43:25.956778";"";""
12010;"WLSDRMT";"142452";"WILLESDEN PRDC";"72232";"XRN";"";;;;"1424";"";;"2015-03-16 10:43:25.985331";"2015-03-16 10:43:25.985331";"";""
12021;"WLSDNN7";"142528";"WILLESDEN NO 7";"72236";"XXW";"";;;;"1425";"";;"2015-03-16 10:43:25.992249";"2015-03-16 10:43:25.992249";"";""
12044;"CNNBELL";"144101";"CANONBURY ELL";"52049";"XIC";"";;;;"1441";"";;"2015-03-16 10:43:26.004775";"2015-03-16 10:43:26.004775";"";""
12046;"CNNBYWJ";"144160";"CANONBURY WEST JN";"52054";"XJC";"";;;;"1441";"";;"2015-03-16 10:43:26.005836";"2015-03-16 10:43:26.005836";"";""
12055;"EUSTUCS";"144405";"UP CARRIAGE SHED";"72406";"XEU";"";;;;"1444";"";;"2015-03-16 10:43:26.010562";"2015-03-16 10:43:26.010562";"";""
12069;"EUSTRES";"144463";"CARMD(CARRIAGE ENGINEERING";"72402";"XEN";"";;;;"1444";"";;"2015-03-16 10:43:26.01762";"2015-03-16 10:43:26.01762";"";""
12077;"PRIMRSH";"145000";"PRIMROSE HILL";"72317";"PRM";"";;;;"1450";"";;"2015-03-16 10:43:26.021931";"2015-03-16 10:43:26.021931";"";""
12089;"WATFDW";"145600";"WATFORD WEST";"";"WFW";"";;;;"1456";"";;"2015-03-16 10:43:26.028754";"2015-03-16 10:43:26.028754";"";""
12090;"WLSD";"145700";"WILLESDEN JUNCTION";"";"WIJ";"";;;;"1457";"";;"2015-03-16 10:43:26.029327";"2015-03-16 10:43:26.029327";"";""
12093;"WLSDLLB";"145704";"LOW LEVEL BAY";"72277";"XWB";"";;;;"1457";"";;"2015-03-16 10:43:26.030967";"2015-03-16 10:43:26.030967";"";""
12096;"WLSDSWS";"145711";"SOUTH WESTERN RS";"72225";"XWS";"";;;;"1457";"";;"2015-03-16 10:43:26.032708";"2015-03-16 10:43:26.032708";"";""
12103;"KENSLGJ";"145735";"KENSAL GREEN JN";"72273";"XKG";"";;;;"1457";"";;"2015-03-16 10:43:26.036597";"2015-03-16 10:43:26.036597";"";""
12163;"QUNTRD";"149400";"QUAINTON ROAD";"70340";"QRD";"";;;;"1494";"";;"2015-03-16 10:43:26.070409";"2015-03-16 10:43:26.070409";"";""
12165;"WEMBLMD";"150902";"WEMBLEY LMD";"63002";"XWY";"";;;;"1509";"";;"2015-03-16 10:43:26.071741";"2015-03-16 10:43:26.071741";"";""
12172;"BEDFBUS";"151201";"BEDFORD BUS STATION";"";"XDW";"";;;;"1512";"";;"2015-03-16 10:43:26.076052";"2015-03-16 10:43:26.076052";"";""
12220;"JRDJ";"152401";"JUNCTION ROAD JUNCTION";"63640";"XJR";"";;;;"1524";"";;"2015-03-16 10:43:26.102311";"2015-03-16 10:43:26.102311";"";""
12256;"DUNT";"153607";"DUNSTABLE";"";"XAD";"";;;;"1536";"";;"2015-03-16 10:43:26.121671";"2015-03-16 10:43:26.121671";"";""
12276;"YWAYNJN";"154003";"YORK WAY NORTH JN";"63620";"XXV";"";;;;"1540";"";;"2015-03-16 10:43:26.132734";"2015-03-16 10:43:26.132734";"";""
12316;"STPXCYS";"155501";"CHURCHYARD CHS";"63626";"XYR";"";;;;"1555";"";;"2015-03-16 10:43:26.157415";"2015-03-16 10:43:26.157415";"";""
12329;"LUTNAIR";"157000";"LUTON AIRPORT";"";"LUA";"";;;;"1570";"";;"2015-03-16 10:43:26.164398";"2015-03-16 10:43:26.164398";"";""
12335;"EYNMSHC";"158800";"EYNSHAM";"";"EYM";"";;;;"1588";"";;"2015-03-16 10:43:26.167459";"2015-03-16 10:43:26.167459";"";""
12337;"WITYNE";"158900";"WITNEY";"";"WMP";"";;;;"1589";"";;"2015-03-16 10:43:26.168458";"2015-03-16 10:43:26.168458";"";""
12341;"CHNOBUS";"159700";"CHIPPING NORTON (OXFORDSHI";"";"CPG";"";;;;"1597";"";;"2015-03-16 10:43:26.170653";"2015-03-16 10:43:26.170653";"";""
12342;"CRDFBUS";"159800";"CARDIFF CENTRAL BUS STATIO";"";"CCB";"";;;;"1598";"";;"2015-03-16 10:43:26.171168";"2015-03-16 10:43:26.171168";"";""
12388;"BTNUNMD";"165814";"BARTON UNDER NEEDWOOD RSMD";"57725";"XUN";"";;;;"1658";"";;"2015-03-16 10:43:26.197728";"2015-03-16 10:43:26.197728";"";""
12407;"PYECRNR";"166300";"PYE CORNER";"76627";"PYE";"";;;;"1663";"";;"2015-03-16 10:43:26.207424";"2015-03-16 10:43:26.207424";"";""
12408;"CATZ071";"167101";"VIRGIN WC - DUMMY";"";"XBC";"";;;;"1671";"";;"2015-03-16 10:43:26.208234";"2015-03-16 10:43:26.208234";"";""
12425;"DRBYEPS";"168862";"ETCHES PARK T&RSMD (CARR E";"57412";"XEP";"";;;;"1688";"";;"2015-03-16 10:43:26.217389";"2015-03-16 10:43:26.217389";"";""
12451;"CATZ007";"170200";"WIRKSWORTH";"57121";"WIR";"";;;;"1702";"";;"2015-03-16 10:43:26.233505";"2015-03-16 10:43:26.233505";"";""
12452;"CATZ008";"170220";"IDRIDGEHAY";"";"XID";"";;;;"1702";"";;"2015-03-16 10:43:26.234048";"2015-03-16 10:43:26.234048";"";""
12514;"DLTNRIM";"179400";"RICHMOND MARKET";"";"RMK";"";;;;"1794";"";;"2015-03-16 10:43:26.27084";"2015-03-16 10:43:26.27084";"";""
12515;"PBROUND";"179600";"OUNDLE MARKET PLACE";"";"OUD";"";;;;"1796";"";;"2015-03-16 10:43:26.271446";"2015-03-16 10:43:26.271446";"";""
12517;"PBROCOR";"180000";"CORBY BUS STATION";"";"CBZ";"";;;;"1800";"";;"2015-03-16 10:43:26.272642";"2015-03-16 10:43:26.272642";"";""
12518;"PBROKET";"180100";"KETTERING NEWLANDS CENTRE";"";"KEZ";"";;;;"1801";"";;"2015-03-16 10:43:26.273159";"2015-03-16 10:43:26.273159";"";""
12520;"ALFREMD";"180501";"E MIDS DESIGNER OUTLET";"";"XYX";"";;;;"1805";"";;"2015-03-16 10:43:26.274303";"2015-03-16 10:43:26.274303";"";""
12605;"DLTNCGK";"185500";"CATTERICK GARRISON KEMMEL";"";"CAZ";"";;;;"1855";"";;"2015-03-16 10:43:26.322844";"2015-03-16 10:43:26.322844";"";""
12606;"DLTNCGP";"185501";"CATTERICK GARRISON";"";"XGO";"";;;;"1855";"";;"2015-03-16 10:43:26.323376";"2015-03-16 10:43:26.323376";"";""
12645;"EMPKAIR";"189717";"EAST MIDLANDS AIRPORT (BUS";"";"XMT";"";;;;"1897";"";;"2015-03-16 10:43:26.34577";"2015-03-16 10:43:26.34577";"";""
12646;"LOGHUNI";"189767";"LOUGHBOROUGH UNIVERSITY";"";"XLO";"";;;;"1897";"";;"2015-03-16 10:43:26.346295";"2015-03-16 10:43:26.346295";"";""
12737;"BAROWCS";"195477";"BARROW-IN-FURNESS C.S.";"11233";"XBF";"";;;;"1954";"";;"2015-03-16 10:43:26.396545";"2015-03-16 10:43:26.396545";"";""
12778;"BUXTMP";"202000";"BUXTON (MARKET PLACE)";"";"BUZ";"";;;;"2020";"";;"2015-03-16 10:43:26.420004";"2015-03-16 10:43:26.420004";"";""
12779;"BAKEWEL";"202100";"BAKEWELL (BUXTON ROAD)";"";"BKZ";"";;;;"2021";"";;"2015-03-16 10:43:26.420595";"2015-03-16 10:43:26.420595";"";""
12786;"KESWCOK";"203300";"COCKERMOUTH (MAIN STREET)";"";"COX";"";;;;"2033";"";;"2015-03-16 10:43:26.424553";"2015-03-16 10:43:26.424553";"";""
12805;"SOUTLSM";"205100";"SOUTHPORT (LORD ST MONUMEN";"";"SOZ";"";;;;"2051";"";;"2015-03-16 10:43:26.435746";"2015-03-16 10:43:26.435746";"";""
12813;"KESWICK";"205500";"KESWICK (BUS STATION)";"";"KWK";"";;;;"2055";"";;"2015-03-16 10:43:26.440152";"2015-03-16 10:43:26.440152";"";""
12821;"WKNTBS";"206000";"WORKINGTON (BUS STATION)";"";"WOX";"";;;;"2060";"";;"2015-03-16 10:43:26.444655";"2015-03-16 10:43:26.444655";"";""
12930;"CARLTMD";"211860";"CARLISLE STATION T&RS";"9195";"XUM";"";;;;"2118";"";;"2015-03-16 10:43:26.511152";"2015-03-16 10:43:26.511152";"";""
12935;"CARLILY";"211920";"NY_(DBS)";"9150";"XKY";"";;;;"2119";"";;"2015-03-16 10:43:26.514082";"2015-03-16 10:43:26.514082";"";""
12985;"BRKNMUD";"214564";"BIRKENHEAD EMUD TRACTION E";"38155";"XDB";"";;;;"2145";"";;"2015-03-16 10:43:26.543832";"2015-03-16 10:43:26.543832";"";""
12992;"LVRPLSG";"214800";"LIVERPOOL LANDING STAGE";"";"LVS";"";;;;"2148";"";;"2015-03-16 10:43:26.547743";"2015-03-16 10:43:26.547743";"";""
13028;"TUEBRKS";"216910";"TC (TUE BROOK SIDINGS)";"36168";"XLT";"";;;;"2169";"";;"2015-03-16 10:43:26.568308";"2015-03-16 10:43:26.568308";"";""
13030;"EDGHDWG";"216912";"DOWN WAPPING SIDINGS";"36174";"XDG";"";;;;"2169";"";;"2015-03-16 10:43:26.569378";"2015-03-16 10:43:26.569378";"";""
13033;"EDGHDHS";"216985";"DOWNHILL CARR STAB & SVCG";"36173";"XEG";"";;;;"2169";"";;"2015-03-16 10:43:26.571106";"2015-03-16 10:43:26.571106";"";""
13035;"SPKLNDR";"217400";"SPEKELAND ROAD F D LIVERPO";"36178";"XSD";"";;;;"2174";"";;"2015-03-16 10:43:26.57227";"2015-03-16 10:43:26.57227";"";""
13037;"WVRTRPD";"217700";"LIVERPOOL WAVERTREE P C D";"36181";"XWT";"";;;;"2177";"";;"2015-03-16 10:43:26.57367";"2015-03-16 10:43:26.57367";"";""
13088;"ALERTNS";"221600";"ALLERTON TMD";"36191";"XAL";"";;;;"2216";"";;"2015-03-16 10:43:26.603019";"2015-03-16 10:43:26.603019";"";""
13094;"GNLNJN";"221801";"GREEN LANE JUNCTION";"";"XBK";"";;;;"2218";"";;"2015-03-16 10:43:26.606558";"2015-03-16 10:43:26.606558";"";""
13108;"HALLTMD";"222960";"KIRKDALE EMUD";"36067";"XHR";"";;;;"2229";"";;"2015-03-16 10:43:26.615338";"2015-03-16 10:43:26.615338";"";""
13143;"KRKDLCS";"224561";"KIRKDALE CARRIAGE CLEANING";"36058";"XKK";"";;;;"2245";"";;"2015-03-16 10:43:26.638";"2015-03-16 10:43:26.638";"";""
13184;"WIGANDD";"226764";"TMD (TRACTION ENGINEERING)";"35150";"XWM";"";;;;"2267";"";;"2015-03-16 10:43:26.669928";"2015-03-16 10:43:26.669928";"";""
13331;"WIGAWCS";"240667";"WIGAN WALLGATE CARR. SDG.";"35107";"XWG";"";;;;"2406";"";;"2015-03-16 10:43:26.760844";"2015-03-16 10:43:26.760844";"";""
13350;"CHSTYD";"241260";"RECP";"40320";"XCZ";"";;;;"2412";"";;"2015-03-16 10:43:26.772103";"2015-03-16 10:43:26.772103";"";""
13351;"CHSTRDD";"241262";"CHESTER DMUD (TRCTN ENGRG)";"40304";"XCH";"";;;;"2412";"";;"2015-03-16 10:43:26.772722";"2015-03-16 10:43:26.772722";"";""
13395;"AMLWCH";"247000";"AMLWCH";"40021";"AMW";"";;;;"2470";"";;"2015-03-16 10:43:26.80221";"2015-03-16 10:43:26.80221";"";""
13418;"TANYBWL";"250100";"TAN-Y-BWLCH FR";"";"TYB";"";;;;"2501";"";;"2015-03-16 10:43:26.818031";"2015-03-16 10:43:26.818031";"";""
13419;"PENRNFR";"250200";"PENRHYN FR";"";"PRF";"";;;;"2502";"";;"2015-03-16 10:43:26.818674";"2015-03-16 10:43:26.818674";"";""
13421;"PEMBFTM";"250500";"PEMBROKE FERRY TERMINAL";"";"PDK";"";;;;"2505";"";;"2015-03-16 10:43:26.820003";"2015-03-16 10:43:26.820003";"";""
13436;"BORDON";"254000";"BORDON";"";"BDZ";"";;;;"2540";"";;"2015-03-16 10:43:26.829951";"2015-03-16 10:43:26.829951";"";""
13437;"ROMSEYB";"254100";"ROMSEY BUS";"";"REB";"";;;;"2541";"";;"2015-03-16 10:43:26.830594";"2015-03-16 10:43:26.830594";"";""
13485;"BCKLWCS";"262301";"BUCKLEY WELLS CARRIAGE SDG";"";"XBU";"";;;;"2623";"";;"2015-03-16 10:43:26.864023";"2015-03-16 10:43:26.864023";"";""
13488;"RADGM";"263100";"RADCLIFFE (GREATER MANCHES";"";"RCF";"";;;;"2631";"";;"2015-03-16 10:43:26.865864";"2015-03-16 10:43:26.865864";"";""
13491;"CRNFUGL";"264002";"DOWN & UP GOODS LOOP";"11519";"XCS";"";;;;"2640";"";;"2015-03-16 10:43:26.867957";"2015-03-16 10:43:26.867957";"";""
13503;"BLFSTDQ";"264600";"BELFAST BR OFF 20 DONEGALL";"";"BFQ";"";;;;"2646";"";;"2015-03-16 10:43:26.876938";"2015-03-16 10:43:26.876938";"";""
13552;"LSTHJN";"268901";"LOSTOCK HALL JUNCTION";"30139";"XLS";"";;;;"2689";"";;"2015-03-16 10:43:26.910003";"2015-03-16 10:43:26.910003";"";""
13555;"HEYSHBR";"269100";"HEYSHAM HARBOUR";"11611";"HHB";"";;;;"2691";"";;"2015-03-16 10:43:26.911912";"2015-03-16 10:43:26.911912";"";""
13564;"EUXTONJ";"271001";"EUXTON JUNCTION";"30164";"XOU";"";;;;"2710";"";;"2015-03-16 10:43:26.918993";"2015-03-16 10:43:26.918993";"";""
13602;"BLCKNCS";"273901";"BLACKPOOL CSOP";"30022";"XNS";"";;;;"2739";"";;"2015-03-16 10:43:26.944908";"2015-03-16 10:43:26.944908";"";""
13620;"PRSTUGL";"275310";"UP GOODS LOOP";"30120";"XPU";"";;;;"2753";"";;"2015-03-16 10:43:26.957129";"2015-03-16 10:43:26.957129";"";""
13626;"PRSTNCS";"275379";"PRESTON CARRIAGE ENGRING";"30118";"XPT";"";;;;"2753";"";;"2015-03-16 10:43:26.961242";"2015-03-16 10:43:26.961242";"";""
13656;"DOBSBRW";"277500";"DOBBS BROW";"";"DBB";"";;;;"2775";"";;"2015-03-16 10:43:26.981285";"2015-03-16 10:43:26.981285";"";""
13686;"ALTRMET";"280620";"ALTRINCHAM METROLINK";"";"XNA";"";;;;"2806";"";;"2015-03-16 10:43:27.001772";"2015-03-16 10:43:27.001772";"";""
13687;"BRKLNDS";"280700";"BROOKLANDS";"";"BOK";"";;;;"2807";"";;"2015-03-16 10:43:27.002455";"2015-03-16 10:43:27.002455";"";""
13688;"SALE";"280900";"SALE";"";"SLE";"";;;;"2809";"";;"2015-03-16 10:43:27.003062";"2015-03-16 10:43:27.003062";"";""
13689;"SFRD";"281000";"STRETFORD";"";"SRF";"";;;;"2810";"";;"2015-03-16 10:43:27.003707";"2015-03-16 10:43:27.003707";"";""
13769;"LNGSEUR";"286309";"LONGSIGHT SIEMENS TRANSPOR";"32508";"XLI";"";;;;"2863";"";;"2015-03-16 10:43:27.059212";"2015-03-16 10:43:27.059212";"";""
13771;"LNGSTCS";"286361";"WC LONGSIGHT FLT CMD CARR ";"32512";"XML";"";;;;"2863";"";;"2015-03-16 10:43:27.060643";"2015-03-16 10:43:27.060643";"";""
13785;"CRUMPSL";"287600";"CRUMPSALL";"";"CRJ";"";;;;"2876";"";;"2015-03-16 10:43:27.071488";"2015-03-16 10:43:27.071488";"";""
13790;"MILESPL";"288000";"MILES PLATTING";"31339";"MLP";"";;;;"2880";"";;"2015-03-16 10:43:27.075385";"2015-03-16 10:43:27.075385";"";""
13798;"PWCH";"288400";"PRESTWICH";"";"PWC";"";;;;"2884";"";;"2015-03-16 10:43:27.081737";"2015-03-16 10:43:27.081737";"";""
13799;"WHFD";"288500";"WHITEFIELD";"";"WTF";"";;;;"2885";"";;"2015-03-16 10:43:27.082444";"2015-03-16 10:43:27.082444";"";""
13836;"MNCRRSM";"292404";"ROCHDALE STATION METROLINK";"";"XRM";"";;;;"2924";"";;"2015-03-16 10:43:27.107905";"2015-03-16 10:43:27.107905";"";""
13858;"BSTBARN";"294200";"BESSES O TH BARN";"";"BOB";"";;;;"2942";"";;"2015-03-16 10:43:27.124847";"2015-03-16 10:43:27.124847";"";""
13859;"BOWKERV";"294300";"BOWKER VALE";"";"BKV";"";;;;"2943";"";;"2015-03-16 10:43:27.12551";"2015-03-16 10:43:27.12551";"";""
13887;"HTPK";"295600";"HEATON PARK";"";"HPK";"";;;;"2956";"";;"2015-03-16 10:43:27.146372";"2015-03-16 10:43:27.146372";"";""
13888;"HTPKBUS";"295601";"HEATON PARK BUS STOP";"";"XBE";"";;;;"2956";"";;"2015-03-16 10:43:27.147038";"2015-03-16 10:43:27.147038";"";""
13893;"ARDWTMD";"296002";"ARDWICK T.M.D";"32043";"XRK";"";;;;"2960";"";;"2015-03-16 10:43:27.150471";"2015-03-16 10:43:27.150471";"";""
13899;"OLDTRFD";"296400";"OLD TRAFFORD";"";"OTR";"";;;;"2964";"";;"2015-03-16 10:43:27.157705";"2015-03-16 10:43:27.157705";"";""
13903;"PARK";"296700";"PARK";"";"PRK";"";;;;"2967";"";;"2015-03-16 10:43:27.16038";"2015-03-16 10:43:27.16038";"";""
13926;"CHTMHCS";"297002";"MANCHESTER VICTORIA CSOP";"";"XCE";"";;;;"2970";"";;"2015-03-16 10:43:27.177295";"2015-03-16 10:43:27.177295";"";""
13928;"MNCRVHS";"297005";"L H S";"31510";"XVS";"";;;;"2970";"";;"2015-03-16 10:43:27.178626";"2015-03-16 10:43:27.178626";"";""
13941;"NWTNHDD";"297570";"NEWTON HTH TMD (TRACTN ENG";"31300";"XNN";"";;;;"2975";"";;"2015-03-16 10:43:27.187958";"2015-03-16 10:43:27.187958";"";""
13947;"DNRD";"298200";"DANE ROAD";"";"DRD";"";;;;"2982";"";;"2015-03-16 10:43:27.192215";"2015-03-16 10:43:27.192215";"";""
13953;"TIMPRLY";"298500";"TIMPERLEY";"";"TIM";"";;;;"2985";"";;"2015-03-16 10:43:27.196425";"2015-03-16 10:43:27.196425";"";""
13954;"WDLNDSR";"298800";"WOODLANDS ROAD";"";"WDR";"";;;;"2988";"";;"2015-03-16 10:43:27.197102";"2015-03-16 10:43:27.197102";"";""
13964;"ACTONTC";"300100";"ACTON(ML) MARSHALLING YARD";"73250";"XAX";"";;;;"3001";"";;"2015-03-16 10:43:27.204818";"2015-03-16 10:43:27.204818";"";""
13982;"WANTMPL";"302510";"WANTAGE MARKET PLACE BUS S";"";"XDC";"";;;;"3025";"";;"2015-03-16 10:43:27.217631";"2015-03-16 10:43:27.217631";"";""
13987;"ABNGHST";"303002";"ABINGDON HIGH STREET BUS S";"";"XAE";"";;;;"3030";"";;"2015-03-16 10:43:27.221179";"2015-03-16 10:43:27.221179";"";""
14012;"WLGFORD";"303101";"WALLINGFORD MARKET PLACE";"";"XWX";"";;;;"3031";"";;"2015-03-16 10:43:27.239517";"2015-03-16 10:43:27.239517";"";""
14017;"NTNGPKK";"303500";"NOTTINGHAM PHOENIX PARK";"";"NPP";"";;;;"3035";"";;"2015-03-16 10:43:27.243282";"2015-03-16 10:43:27.243282";"";""
14046;"CHNRRED";"305505";"CHINNOR";"";"XCQ";"";;;;"3055";"";;"2015-03-16 10:43:27.263882";"2015-03-16 10:43:27.263882";"";""
14129;"OLDOTMD";"309659";"AME OOC DSL MTNCE DEPOT PA";"73220";"XOL";"";;;;"3096";"";;"2015-03-16 10:43:27.321682";"2015-03-16 10:43:27.321682";"";""
14131;"OLDOCCS";"309673";"BR CARRIAGE SIDINGS";"73221";"XOK";"";;;;"3096";"";;"2015-03-16 10:43:27.323074";"2015-03-16 10:43:27.323074";"";""
14132;"OLDOHST";"309686";"GWTC FLT MTNCE    OLD OAK ";"73225";"XOO";"";;;;"3096";"";;"2015-03-16 10:43:27.323758";"2015-03-16 10:43:27.323758";"";""
14133;"KENGCSP";"309690";"KENSAL GREEN CARRIAGE WASH";"73119";"XKS";"";;;;"3096";"";;"2015-03-16 10:43:27.324551";"2015-03-16 10:43:27.324551";"";""
14146;"BCSTBUS";"310416";"BICESTER BURE PLACE";"";"XEZ";"";;;;"3104";"";;"2015-03-16 10:43:27.334";"2015-03-16 10:43:27.334";"";""
14168;"OXFDCSD";"311567";"OXFORD CARRIAGE CLNG SIDIN";"74448";"XOX";"";;;;"3115";"";;"2015-03-16 10:43:27.34871";"2015-03-16 10:43:27.34871";"";""
14181;"OXFPWAY";"312100";"OXFORD PARKWAY";"74436";"OXP";"";;;;"3121";"";;"2015-03-16 10:43:27.357181";"2015-03-16 10:43:27.357181";"";""
14308;"HTRWTM2";"317900";"HEATHROW TERMINAL 2";"";"HWA";"";;;;"3179";"";;"2015-03-16 10:43:27.456511";"2015-03-16 10:43:27.456511";"";""
14310;"HTRWTM3";"318000";"HEATHROW TERMINAL 3";"";"HWE";"";;;;"3180";"";;"2015-03-16 10:43:27.45845";"2015-03-16 10:43:27.45845";"";""
14312;"HTRWTM1";"318100";"HEATHROW TERMINAL 1";"";"HWO";"";;;;"3181";"";;"2015-03-16 10:43:27.459992";"2015-03-16 10:43:27.459992";"";""
14388;"BRSTMD";"321669";"PLYMOUTH SURPLUS";"81800";"XAB";"";;;;"3216";"";;"2015-03-16 10:43:27.519655";"2015-03-16 10:43:27.519655";"";""
14395;"BRSTLCW";"322060";"RES BARTON HILL:DIRECT STA";"81432";"XHL";"";;;;"3220";"";;"2015-03-16 10:43:27.524708";"2015-03-16 10:43:27.524708";"";""
14408;"STPHHST";"322962";"BRISTOL ST.PHILIPS MARSH";"81524";"XPM";"";;;;"3229";"";;"2015-03-16 10:43:27.533965";"2015-03-16 10:43:27.533965";"";""
14426;"BRSTSTA";"323106";"BRISTOL T.M. STATION APPRO";"";"XDU";"";;;;"3231";"";;"2015-03-16 10:43:27.546577";"2015-03-16 10:43:27.546577";"";""
14428;"GLSTHAL";"323156";"GLASTONBURY TOWN HALL BUS ";"";"XEA";"";;;;"3231";"";;"2015-03-16 10:43:27.54803";"2015-03-16 10:43:27.54803";"";""
14429;"WLLSPRI";"323157";"WELLS (SOMERSET) PRINCES R";"";"XDH";"";;;;"3231";"";;"2015-03-16 10:43:27.548712";"2015-03-16 10:43:27.548712";"";""
14431;"STETLEI";"323165";"STREET LEIGH RD/CRISPIN HA";"";"XCU";"";;;;"3231";"";;"2015-03-16 10:43:27.550016";"2015-03-16 10:43:27.550016";"";""
14435;"BRSTAIR";"323189";"BRISTOL INTERNATIONAL AIRP";"";"XPB";"";;;;"3231";"";;"2015-03-16 10:43:27.553768";"2015-03-16 10:43:27.553768";"";""
14478;"CHIPCOK";"326701";"CHIPPENHAM COCKLEBURY ROAD";"";"XDM";"";;;;"3267";"";;"2015-03-16 10:43:27.585403";"2015-03-16 10:43:27.585403";"";""
14479;"CHIPNEW";"326702";"CHIPPENHAM NEW ROAD BUS ST";"";"XDN";"";;;;"3267";"";;"2015-03-16 10:43:27.586075";"2015-03-16 10:43:27.586075";"";""
14480;"CALNSTR";"326703";"CALNE STRAND BUS STOP";"";"XAI";"";;;;"3267";"";;"2015-03-16 10:43:27.586736";"2015-03-16 10:43:27.586736";"";""
14486;"CORSNEW";"326801";"CORSHAM NEWLANDS ROAD BUS ";"";"XAO";"";;;;"3268";"";;"2015-03-16 10:43:27.591075";"2015-03-16 10:43:27.591075";"";""
14488;"BATHBUS";"327101";"BATH BUS STATION";"";"XDO";"";;;;"3271";"";;"2015-03-16 10:43:27.592648";"2015-03-16 10:43:27.592648";"";""
14489;"MIDSTHL";"327102";"MIDSOMER NORTON TOWN HALL";"";"XBR";"";;;;"3271";"";;"2015-03-16 10:43:27.593373";"2015-03-16 10:43:27.593373";"";""
14490;"RADSVHL";"327103";"RADSTOCK VICTORIA HALL BUS";"";"XEQ";"";;;;"3271";"";;"2015-03-16 10:43:27.5941";"2015-03-16 10:43:27.5941";"";""
14505;"SDONBUS";"333307";"SWINDON BUS STATION";"";"XDK";"";;;;"3333";"";;"2015-03-16 10:43:27.605873";"2015-03-16 10:43:27.605873";"";""
14506;"AVEBRED";"333308";"AVEBURY RED LION BUS STOP";"";"XAF";"";;;;"3333";"";;"2015-03-16 10:43:27.606567";"2015-03-16 10:43:27.606567";"";""
14509;"SDONTFR";"333312";"BR TRANSFER SORTING SIDING";"75010";"XSJ";"";;;;"3333";"";;"2015-03-16 10:43:27.609074";"2015-03-16 10:43:27.609074";"";""
14514;"DEVIZES";"333344";"DEVIZES MARKET PLACE BUS S";"";"XAQ";"";;;;"3333";"";;"2015-03-16 10:43:27.612591";"2015-03-16 10:43:27.612591";"";""
14517;"LYNECMP";"333356";"LYNEHAM CAMP MAIN GATE BUS";"";"XBD";"";;;;"3333";"";;"2015-03-16 10:43:27.614647";"2015-03-16 10:43:27.614647";"";""
14519;"MRLBHST";"333361";"MARLBOROUGH HIGH STREET";"";"XBH";"";;;;"3333";"";;"2015-03-16 10:43:27.61606";"2015-03-16 10:43:27.61606";"";""
14531;"WTNBHST";"333701";"WOOTTON BASSETT HIGH STREE";"";"XDI";"";;;;"3337";"";;"2015-03-16 10:43:27.624766";"2015-03-16 10:43:27.624766";"";""
14541;"MELKMAR";"334601";"MELKSHAM MARKET PLACE BUS ";"";"XBO";"";;;;"3346";"";;"2015-03-16 10:43:27.632912";"2015-03-16 10:43:27.632912";"";""
14567;"DUBLFST";"340000";"DUBLIN PORT - STENA";"";"DPS";"";;;;"3400";"";;"2015-03-16 10:43:27.654343";"2015-03-16 10:43:27.654343";"";""
14571;"PRNTSQ";"341008";"PRINCETOWN SQUARE";"";"XPF";"";;;;"3410";"";;"2015-03-16 10:43:27.657306";"2015-03-16 10:43:27.657306";"";""
