"id";"atcocode";"common_name";"locality_name";"locality_qualifier";"created_at";"updated_at";"name";"lattitude";"longitude";"transport_type";"osm_id";"sms_code";"indicator";"bearing";"locality";"parent_locality";"status"
315784;"9400ZZSYMHS2";"Meadowhall South - Tinsley (Sheffield Supertram)";"Meadowhall";"Sheffield";"2016-02-09 15:28:58";"2016-02-09 15:28:58";"Meadowhall South - Tinsley (Sheffield Supertram)";5341423;-140507;"tram";;"37090185";"From City";"";"Meadowhall";"Sheffield";"act"
318397;"9400ZZSYMID1";"Middlewood (Sheffield Supertram)";"Middlewood";"Sheffield";"2016-02-09 15:28:58";"2016-02-09 15:28:58";"Middlewood (Sheffield Supertram)";5341586;-151007;"tram";;"37090186";"";"";"Middlewood";"Sheffield";"act"
311610;"9400ZZSYMRT1";"Manor Top - Elm Tree (Sheffield Supertram)";"Manor Top";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Manor Top - Elm Tree (Sheffield Supertram)";5335965;-142890;"tram";;"37090181";"To City";"";"Manor Top";"Sheffield";"act"
311580;"9400ZZSYMRT2";"Manor Top - Elm Tree (Sheffield Supertram)";"Manor Top";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Manor Top - Elm Tree (Sheffield Supertram)";5335976;-142843;"tram";;"37090180";"From City";"";"Manor Top";"Sheffield";"act"
311602;"9400ZZSYMWY1";"Moss Way (Sheffield Supertram)";"Waterthorpe";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Moss Way (Sheffield Supertram)";5334213;-136267;"tram";;"37090187";"To City";"";"Waterthorpe";"Sheffield";"act"
311588;"9400ZZSYMWY2";"Moss Way (Sheffield Supertram)";"Waterthorpe";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Moss Way (Sheffield Supertram)";5334220;-136264;"tram";;"37090188";"From City";"";"Waterthorpe";"Sheffield";"act"
311623;"9400ZZSYNET1";"Netherthorpe Road (Sheffield Supertram)";"Netherthorpe";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Netherthorpe Road (Sheffield Supertram)";5338474;-148255;"tram";;"37090190";"From City";"";"Netherthorpe";"Sheffield";"act"
311567;"9400ZZSYNET2";"Netherthorpe Road (Sheffield Supertram)";"Netherthorpe";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Netherthorpe Road (Sheffield Supertram)";5338472;-148251;"tram";;"37090189";"To City";"";"Netherthorpe";"Sheffield";"act"
315778;"9400ZZSYNUN1";"Nunnery Square (Sheffield Supertram)";"Attercliffe";"Sheffield";"2016-02-09 15:28:58";"2016-02-09 15:28:58";"Nunnery Square (Sheffield Supertram)";5338554;-144177;"tram";;"37090131";"From City";"";"Attercliffe";"Sheffield";"act"
315793;"9400ZZSYNUN2";"Nunnery Square (Sheffield Supertram)";"Attercliffe";"Sheffield";"2016-02-09 15:28:58";"2016-02-09 15:28:58";"Nunnery Square (Sheffield Supertram)";5338546;-144177;"tram";;"37090191";"To City";"";"Attercliffe";"Sheffield";"act"
311576;"9400ZZSYPGC1";"Park Grange Croft (Sheffield Supertram)";"Norfolk Park";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Park Grange Croft (Sheffield Supertram)";5337032;-145871;"tram";;"37090133";"From City";"";"Norfolk Park";"Sheffield";"act"
311614;"9400ZZSYPGC2";"Park Grange Croft (Sheffield Supertram)";"Norfolk Park";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Park Grange Croft (Sheffield Supertram)";5337028;-145884;"tram";;"37090132";"To City";"";"Norfolk Park";"Sheffield";"act"
311613;"9400ZZSYPGR1";"Park Grange (Sheffield Supertram)";"Norfolk Park";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Park Grange (Sheffield Supertram)";5336730;-145487;"tram";;"37090134";"To City";"";"Norfolk Park";"Sheffield";"act"
311577;"9400ZZSYPGR2";"Park Grange (Sheffield Supertram)";"Norfolk Park";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Park Grange (Sheffield Supertram)";5336694;-145516;"tram";;"37090135";"From City";"";"Norfolk Park";"Sheffield";"act"
311624;"9400ZZSYSHL1";"Shalesmoor (Sheffield Supertram)";"Shalesmoor";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Shalesmoor (Sheffield Supertram)";5338866;-147802;"tram";;"37090137";"From City";"";"Shalesmoor";"Sheffield";"act"
311566;"9400ZZSYSHL2";"Shalesmoor (Sheffield Supertram)";"Shalesmoor";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Shalesmoor (Sheffield Supertram)";5338867;-147786;"tram";;"37090136";"To City";"";"Shalesmoor";"Sheffield";"act"
311574;"9400ZZSYSHU1";"Sheffield Stn - Hallam Uni (Supertram)";"Sheffield Centre";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Sheffield Stn - Hallam Uni (Supertram)";5337783;-146120;"tram";;"37090138";"From City";"";"Sheffield Centre";"Sheffield";"act"
311616;"9400ZZSYSHU2";"Sheffield Stn - Hallam Uni (Supertram)";"Sheffield Centre";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Sheffield Stn - Hallam Uni (Supertram)";5337785;-146136;"tram";;"37090139";"To City";"";"Sheffield Centre";"Sheffield";"act"
311611;"9400ZZSYSPL1";"Spring Lane (Sheffield Supertram)";"Fairleigh";"Manor Park";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Spring Lane (Sheffield Supertram)";5336624;-143867;"tram";;"37090140";"To City";"";"Fairleigh";"Manor Park";"act"
311579;"9400ZZSYSPL2";"Spring Lane (Sheffield Supertram)";"Fairleigh";"Manor Park";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Spring Lane (Sheffield Supertram)";5336632;-143879;"tram";;"37090141";"From City";"";"Fairleigh";"Manor Park";"act"
311622;"9400ZZSYUNI1";"University of Sheffield (Sheffield Supertram)";"Western Bank";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"University of Sheffield (Sheffield Supertram)";5338069;-148415;"tram";;"37090142";"From City";"";"Western Bank";"Sheffield";"act"
311568;"9400ZZSYUNI2";"University of Sheffield (Sheffield Supertram)";"Western Bank";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"University of Sheffield (Sheffield Supertram)";5338069;-148398;"tram";;"37090143";"To City";"";"Western Bank";"Sheffield";"act"
315782;"9400ZZSYVEN1";"Valley Centertainment (Sheffield Supertram)";"Carbrook";"Sheffield";"2016-02-09 15:28:58";"2016-02-09 15:28:58";"Valley Centertainment (Sheffield Supertram)";5340220;-141273;"tram";;"37090145";"From City";"";"Carbrook";"Sheffield";"act"
315789;"9400ZZSYVEN2";"Valley Centertainment (Sheffield Supertram)";"Carbrook";"Sheffield";"2016-02-09 15:28:58";"2016-02-09 15:28:58";"Valley Centertainment (Sheffield Supertram)";5340218;-141263;"tram";;"37090144";"To City";"";"Carbrook";"Sheffield";"act"
315792;"9400ZZSYWBN1";"Woodbourn Road (Sheffield Supertram)";"Attercliffe";"Sheffield";"2016-02-09 15:28:58";"2016-02-09 15:28:58";"Woodbourn Road (Sheffield Supertram)";5338882;-143449;"tram";;"37090154";"To City";"";"Attercliffe";"Sheffield";"act"
315779;"9400ZZSYWBN2";"Woodbourn Road (Sheffield Supertram)";"Attercliffe";"Sheffield";"2016-02-09 15:28:58";"2016-02-09 15:28:58";"Woodbourn Road (Sheffield Supertram)";5338887;-143461;"tram";;"37090155";"From City";"";"Attercliffe";"Sheffield";"act"
311598;"9400ZZSYWTF1";"Westfield (Sheffield Supertram)";"Westfield";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Westfield (Sheffield Supertram)";5333190;-134390;"tram";;"37090151";"To City";"";"Westfield";"Sheffield";"act"
311592;"9400ZZSYWTF2";"Westfield (Sheffield Supertram)";"Westfield";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Westfield (Sheffield Supertram)";5333183;-134378;"tram";;"37090150";"From City";"";"Westfield";"Sheffield";"act"
311607;"9400ZZSYWTL1";"White Lane (Sheffield Supertram)";"Charnock";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"White Lane (Sheffield Supertram)";5334300;-141982;"tram";;"37090153";"To City";"";"Charnock";"Sheffield";"act"
311583;"9400ZZSYWTL2";"White Lane (Sheffield Supertram)";"Charnock";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"White Lane (Sheffield Supertram)";5334309;-141978;"tram";;"37090152";"From City";"";"Charnock";"Sheffield";"act"
311599;"9400ZZSYWTR1";"Waterthorpe (Sheffield Supertram)";"Waterthorpe";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Waterthorpe (Sheffield Supertram)";5333647;-134512;"tram";;"37090146";"To City";"";"Waterthorpe";"Sheffield";"act"
311591;"9400ZZSYWTR2";"Waterthorpe (Sheffield Supertram)";"Waterthorpe";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"Waterthorpe (Sheffield Supertram)";5333648;-134500;"tram";;"37090147";"From City";"";"Waterthorpe";"Sheffield";"act"
311621;"9400ZZSYWTS1";"West Street (Sheffield Supertram)";"Sheffield Centre";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"West Street (Sheffield Supertram)";5338042;-147781;"tram";;"37090149";"From City";"";"Sheffield Centre";"Sheffield";"act"
311569;"9400ZZSYWTS2";"West Street (Sheffield Supertram)";"Sheffield Centre";"Sheffield";"2016-02-09 15:28:57";"2016-02-09 15:28:57";"West Street (Sheffield Supertram)";5338068;-147714;"tram";;"37090148";"To City";"";"Sheffield Centre";"Sheffield";"act"
80317;"9400ZZTWAPT";"Metro Station";"Newcastle Airport";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station";5503595;-171105;"tram";;"";"";"";"Airport";"Newcastle upon Tyne";"act"
80405;"9400ZZTWBDE1";"Metro Station Plat 1";"Bede";"South Shields";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5497439;-146601;"tram";;"twrjagma";"platform 1";"";"Bede";"South Shields";"act"
80400;"9400ZZTWBDE2";"Metro Station Plat 2";"Bede";"South Shields";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5497412;-146519;"tram";;"twrjagmd";"platform 2";"";"Bede";"South Shields";"act"
80367;"9400ZZTWBKF1";"Metro station Plat 1";"Kenton Bankfoot";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro station Plat 1";5501399;-167849;"tram";;"twrjagmg";"platform 1";"";"Kenton Bank Foot";"Newcastle upon Tyne";"act"
80315;"9400ZZTWBKF2";"Metro station Plat 2";"Kenton Bankfoot";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro station Plat 2";5501378;-167724;"tram";;"twrjagmj";"platform 2";"";"Kenton Bank Foot";"Newcastle upon Tyne";"act"
80425;"9400ZZTWBKR1";"Metro Station Plat 1";"Byker";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5497612;-158012;"tram";;"twrjagmp";"platform 1";"";"Byker";"Newcastle upon Tyne";"act"
80420;"9400ZZTWBKR2";"Metro Station Plat 2";"Byker";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5497601;-158007;"tram";;"twrjagmt";"platform 2";"";"Byker";"Newcastle upon Tyne";"act"
80355;"9400ZZTWBRW1";"Metro Station Plat 1";"Brockley Whins";"South Shields";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5495950;-146114;"tram";;"twrjagmw";"platform 1";"";"Brockley Whins";"South Shields";"act"
80324;"9400ZZTWBRW2";"Metro Station Plat 2";"Brockley Whins";"South Shields";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5495939;-146114;"tram";;"twrjagpa";"platform 2";"";"Brockley Whins";"South Shields";"act"
80384;"9400ZZTWBTN1";"Metro Station Plat 1";"Benton";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5501385;-156767;"tram";;"twrjagpd";"platform 1";"";"Benton";"";"act"
80373;"9400ZZTWBTN2";"Metro Station Plat 2";"Benton";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5501390;-156770;"tram";;"twrjagpg";"platform 2";"";"Benton";"";"act"
80410;"9400ZZTWCCS1";"Metro Station Plat 1";"Cullercoats";"Whitley Bay";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5503517;-143654;"tram";;"twrjagpj";"platform 1";"";"Cullercoats";"Whitley Bay";"act"
80388;"9400ZZTWCCS2";"Metro Station Plat 2";"Cullercoats";"Whitley Bay";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5503519;-143637;"tram";;"twrjagpm";"platform 2";"";"Cullercoats";"Whitley Bay";"act"
80426;"9400ZZTWCHM1";"Metro Station Plat 1";"Chillingham Road";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5498294;-157202;"tram";;"twrjagpt";"platform 1";"";"Heaton";"Newcastle upon Tyne";"act"
80419;"9400ZZTWCHM2";"Metro Station Plat 2";"Chillingham Road";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5498289;-157197;"tram";;"twrjagpw";"platform 2";"";"Heaton";"Newcastle upon Tyne";"act"
80408;"9400ZZTWCHT1";"Metro Station Plat 1";"Chichester (Tyne and Wear)";"South Shields";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5498647;-143210;"tram";;"twrjagta";"platform 1";"";"Chichester";"South Shields";"act"
80397;"9400ZZTWCHT2";"Metro Station Plat 2";"Chichester (Tyne and wear)";"South Shields";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5498647;-143197;"tram";;"twrjagtd";"platform 2";"";"Chichester";"South Shields";"act"
80348;"9400ZZTWCST1";"Central St Metro Plat 1";"Newcastle (city centre)";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Central St Metro Plat 1";5496950;-161646;"tram";;"twrjagtg";"platform 1";"";"Newcastle upon Tyne";"";"act"
80331;"9400ZZTWCST2";"Central St Metro Plat 2";"Newcastle (city centre)";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Central St Metro Plat 2";5496950;-161661;"tram";;"twrjagtj";"platform 2";"";"Newcastle upon Tyne";"";"act"
80366;"9400ZZTWCTP1";"Metro Station Plat 1";"Callerton Parkway";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5502790;-170355;"tram";;"twrjagtm";"platform 1";"";"Callerton Parkway";"Newcastle upon Tyne";"act"
80316;"9400ZZTWCTP2";"Metro Station Plat 2";"Callerton Parkway";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5502787;-170366;"tram";;"twrjagtp";"platform 2";"";"Callerton Parkway";"Newcastle upon Tyne";"act"
80356;"9400ZZTWEBN1";"Metro Station Plat 1";"East Boldon";"Boldon";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5494675;-142104;"tram";;"twrjagtw";"platform 1";"";"East Boldon";"Boldon";"act"
80323;"9400ZZTWEBN2";"Metro Station Plat 2";"East Boldon";"Boldon";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5494670;-142109;"tram";;"twrjagwa";"platform 2";"";"East Boldon";"Boldon";"act"
80369;"9400ZZTWFDN1";"Metro Station Plat 1";"Fawdon";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5501357;-164492;"tram";;"twrjagwd";"platform 1";"";"Fawdon";"Newcastle upon Tyne";"act"
80313;"9400ZZTWFDN2";"Metro Station Plat 2";"Fawdon";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5501360;-164367;"tram";;"twrjagwg";"platform 2";"";"Fawdon";"Newcastle upon Tyne";"act"
80354;"9400ZZTWFGT1";"Metro Station";"Fellgate";"Jarrow";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station";5495752;-148610;"tram";;"twrjagwj";"platform 1";"";"Fellgate";"Jarrow";"act"
80325;"9400ZZTWFGT2";"Metro Station Plat 2";"Fellgate";"Jarrow";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5495735;-148604;"tram";;"twrjagwm";"platform 2";"";"Fellgate";"Jarrow";"act"
80385;"9400ZZTWFLE1";"Metro Station Plat 1";"Four Lane Ends";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5501006;-157858;"tram";;"twrjagwp";"platform 1";"";"Four Lane Ends";"";"act"
80372;"9400ZZTWFLE2";"Metro Station Plat 2";"Four Lane Ends";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5501015;-157854;"tram";;"twrjagwt";"platform 2";"";"Four Lane Ends";"";"act"
80351;"9400ZZTWFLG1";"Metro Station Plat 1";"Felling";"Gateshead";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5495311;-157150;"tram";;"twrjajad";"platform 1";"";"Felling";"Gateshead";"act"
80328;"9400ZZTWFLG2";"Metro Station Plat 2";"Felling";"Gateshead";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5495304;-157155;"tram";;"twrjajag";"platform 2";"";"Felling";"Gateshead";"act"
80349;"9400ZZTWGHD1";"Metro Station Plat 1";"Gateshead (centre)";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5496169;-160421;"tram";;"twrjajaj";"platform 1";"";"Gateshead";"";"act"
80330;"9400ZZTWGHD2";"Metro Station Plat 2";"Gateshead (centre)";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5496167;-160440;"tram";;"twrjajam";"platform 2";"";"Gateshead";"";"act"
80350;"9400ZZTWGHS1";"Metro Station Plat 1";"Gateshead Stadium";"Gateshead";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5495768;-158809;"tram";;"twrjajap";"platform 1";"";"Gateshead Stadium";"Gateshead";"act"
80329;"9400ZZTWGHS2";"Metro Station Plat 2";"Gateshead Stadium";"Gateshead";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5495763;-158815;"tram";;"twrjajat";"platform 2";"";"Gateshead Stadium";"Gateshead";"act"
80403;"9400ZZTWHBN1";"Metro Station Plat 1";"Hebburn";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5497487;-152190;"tram";;"twrjajaw";"platform 1";"";"Hebburn";"";"act"
80402;"9400ZZTWHBN2";"Metro Station Plat 2";"Hebburn";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5497557;-152068;"tram";;"twrjajda";"platform 2";"";"Hebburn";"";"act"
80414;"9400ZZTWHDN1";"Metro Station Plat 1";"Howdon";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5499575;-149508;"tram";;"twrjajdg";"platform 1";"";"Howdon";"";"act"
80346;"9400ZZTWHMT1";"Haymarket Metro St Plat 1";"Newcastle (city centre)";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Haymarket Metro St Plat 1";5497750;-161379;"tram";;"twrjajdm";"platform 1";"";"Newcastle upon Tyne";"";"act"
80333;"9400ZZTWHMT2";"Haymarket Metro St Plat 2";"Newcastle (city centre)";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Haymarket Metro St Plat 2";5497750;-161396;"tram";;"twrjajdp";"platform 2";"";"Newcastle upon Tyne";"";"act"
80352;"9400ZZTWHPW1";"Metro Station Plat 1";"Heworth";"Gateshead";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5495158;-155595;"tram";;"twrjajdt";"platform 1";"";"Heworth";"Gateshead";"act"
80327;"9400ZZTWHPW2";"Metro Station Plat 2";"Heworth";"Gateshead";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5495150;-155594;"tram";;"twrjajdw";"platform 2";"";"Heworth";"Gateshead";"act"
80413;"9400ZZTWHRN1";"Metro Station Plat 1";"Hadrian Road";"Wallsend";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5499229;-151595;"tram";;"twrjajga";"platform 1";"";"Hadrian Road";"Wallsend";"act"
80394;"9400ZZTWHRN2";"Metro Station Plat 2";"Hadrian Road";"Wallsend";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5499223;-151592;"tram";;"twrjajgd";"platform 2";"";"Hadrian Road";"Wallsend";"act"
80343;"9400ZZTWIFD1";"Metro Station Plat 1";"Ilford Road";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5500011;-161076;"tram";;"twrjajgj";"platform 1";"";"West Jesmond";"Newcastle upon Tyne";"act"
80336;"9400ZZTWIFD2";"Metro Station Plat 2";"Ilford Road";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5500016;-161083;"tram";;"twrjajgm";"platform 2";"";"West Jesmond";"Newcastle upon Tyne";"act"
80345;"9400ZZTWJMD1";"Metro Station Plat 1";"Jesmond";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5498296;-160542;"tram";;"twrjagjp";"platform 1";"";"Jesmond";"Newcastle upon Tyne";"act"
80334;"9400ZZTWJMD2";"Metro Station Plat 2";"Jesmond";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5498309;-160570;"tram";;"twrjagjt";"platform 2";"";"Jesmond";"Newcastle upon Tyne";"act"
80404;"9400ZZTWJRW1";"Metro Station Plat 1";"Jarrow";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5497964;-149362;"tram";;"twrjajgp";"platform 1";"";"Jarrow";"";"act"
80401;"9400ZZTWJRW2";"Metro Station Plat 2";"Jarrow";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5497966;-149382;"tram";;"twrjajgt";"platform 2";"";"Jarrow";"";"act"
80368;"9400ZZTWKSP1";"Metro Station Plat 1";"Kingston Park";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5501441;-166692;"tram";;"twrjajgw";"platform 1";"";"Kingston Park";"Newcastle upon Tyne";"act"
80314;"9400ZZTWKSP2";"Metro Station Plat 2";"Kingston Park";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5501437;-166508;"tram";;"twrjajma";"platform 2";"";"Kingston Park";"Newcastle upon Tyne";"act"
80386;"9400ZZTWLBT1";"Metro Station Plat 1";"Longbenton";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5500888;-159166;"tram";;"twrjajmd";"platform 1";"";"Longbenton";"Newcastle upon Tyne";"act"
80371;"9400ZZTWLBT2";"Metro Station Plat 2";"Longbenton";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5500895;-159161;"tram";;"twrjajmg";"platform 2";"";"Longbenton";"Newcastle upon Tyne";"act"
80416;"9400ZZTWMDW1";"Metro Station Plat 1";"Meadow Well";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5500157;-146568;"tram";;"twrjajmj";"platform 1";"";"Meadow Well";"";"act"
80391;"9400ZZTWMDW2";"Metro Station Plat 2";"Meadow Well";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5500152;-146564;"tram";;"twrjajmp";"platform 2";"";"Meadow Well";"";"act"
80363;"9400ZZTWMFD1";"Metro Station Plat 1";"Millfield";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5490666;-140145;"tram";;"twrjajmt";"platform 1";"";"Millfield";"";"act"
80340;"9400ZZTWMFD2";"Metro Station Plat 2";"Millfield";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5490674;-140117;"tram";;"twrjajmw";"platform 2";"";"Millfield";"";"act"
80347;"9400ZZTWMMT1";"Monument Metro Plat 1";"Newcastle (city centre)";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Monument Metro Plat 1";5497388;-161302;"tram";;"twrjajpd";"platform 1";"";"Newcastle upon Tyne";"";"act"
80332;"9400ZZTWMMT2";"Monument Metro Plat 2";"Newcastle (city centre)";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Monument Metro Plat 2";5497386;-161331;"tram";;"twrjajpj";"platform 2";"";"Newcastle upon Tyne";"";"act"
80428;"9400ZZTWMMT3";"Monument Metro Plat 3";"Newcastle (city centre)";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Monument Metro Plat 3";5497383;-161303;"tram";;"twrjajpa";"platform 3";"";"Newcastle upon Tyne";"";"act"
80422;"9400ZZTWMMT4";"Monument Metro Plat 4";"Newcastle (city centre)";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Monument Metro Plat 4";5497382;-161332;"tram";;"twrjajpg";"platform 4";"";"Newcastle upon Tyne";"";"act"
80424;"9400ZZTWMNS1";"Manors Metro Stn Plat 1";"Newcastle (city centre)";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Manors Metro Stn Plat 1";5497402;-160482;"tram";;"twrjajpm";"platform 1";"";"Manors";"Newcastle upon Tyne";"act"
80421;"9400ZZTWMNS2";"Manors Metro Stn Plat 2";"Newcastle (city centre)";"Newcastle upon Tyne";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Manors Metro Stn Plat 2";5497394;-160489;"tram";;"twrjajpt";"platform 2";"";"Manors";"Newcastle upon Tyne";"act"
80379;"9400ZZTWMST1";"Metro Station Plat 1";"Monkseaton";"Whitley Bay";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5504220;-145843;"tram";;"twrjajpw";"platform 1";"";"Monkseaton";"Whitley Bay";"act"
80378;"9400ZZTWMST2";"Metro Station Plat 2";"Monkseaton";"Whitley Bay";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5504239;-145826;"tram";;"twrjajta";"platform 2";"";"Monkseaton";"Whitley Bay";"act"
80382;"9400ZZTWNDP1";"Metro Station Plat 1";"Northumberland Pk (Nth Tyneside)";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 1";5503263;-152066;"tram";;"twrjajtg";"platform 1";"";"Northumberland Park";"";"act"
80375;"9400ZZTWNDP2";"Metro Station Plat 2";"Northumberland Pk (Nth Tyneside)";"";"2016-02-09 15:27:08";"2016-02-09 15:27:08";"Metro Station Plat 2";5503284;-152092;"tram";;"twrjajtd";"platform 2";"";"Northumberland Park";"";"act"
